departamento,municipio,edad,sexo,fecha_deceso,fecha_registro,decesos
la.paz,achocalla,>= 60,F,2020-08-01,2021-01-11,1
la.paz,achocalla,>= 60,F,2020-09-01,2020-12-28,2
la.paz,achocalla,>= 60,F,2020-09-01,2021-01-11,-2
la.paz,achocalla,>= 60,F,2020-10-01,2020-12-28,1
la.paz,achocalla,>= 60,F,2020-10-01,2021-01-11,-1
la.paz,achocalla,>= 60,M,2020-07-01,2021-01-11,1
la.paz,achocalla,>= 60,M,2020-08-01,2021-01-11,1
la.paz,achocalla,>= 60,M,2020-09-01,2020-12-28,1
la.paz,achocalla,>= 60,M,2020-09-01,2021-01-11,-1
la.paz,achocalla,>= 60,M,2020-10-01,2020-12-28,1
la.paz,achocalla,>= 60,M,2020-10-01,2021-01-11,-1
la.paz,alto beni,50-59,M,2020-06-01,2021-01-11,1
la.paz,alto beni,50-59,M,2020-12-01,2020-12-28,1
la.paz,alto beni,50-59,M,2020-12-01,2021-01-11,-1
la.paz,alto beni,>= 60,M,2020-09-01,2021-01-11,1
la.paz,alto beni,>= 60,M,2020-10-01,2021-01-11,1
la.paz,alto beni,>= 60,M,2020-12-01,2020-12-28,2
la.paz,alto beni,>= 60,M,2020-12-01,2021-01-11,-2
la.paz,alto beni,>= 60,M,2021-06-01,2021-12-26,1
la.paz,alto beni,>= 60,M,2021-07-01,2021-12-27,1
la.paz,ancoraimes,>= 60,M,2020-08-01,2021-01-11,1
la.paz,ancoraimes,>= 60,M,2020-08-01,2021-05-21,1
la.paz,ancoraimes,>= 60,M,2020-10-01,2020-12-28,1
la.paz,ancoraimes,>= 60,M,2020-10-01,2021-01-11,-1
la.paz,ancoraimes,>= 60,M,2021-12-01,2022-03-23,1
la.paz,apolo,20-39,M,2021-06-01,2022-02-04,1
la.paz,apolo,20-39,M,2021-06-01,2022-02-16,-1
la.paz,apolo,40-49,F,2021-09-01,2021-11-23,1
la.paz,apolo,40-49,M,2020-08-01,2021-01-11,1
la.paz,apolo,40-49,M,2020-11-01,2020-12-28,1
la.paz,apolo,40-49,M,2020-11-01,2021-01-11,-1
la.paz,apolo,50-59,F,2021-02-01,2021-03-09,1
la.paz,apolo,50-59,M,2021-01-01,2021-02-09,1
la.paz,apolo,50-59,M,2021-03-01,2021-04-08,1
la.paz,apolo,>= 60,F,2021-06-01,2021-08-31,1
la.paz,apolo,>= 60,F,2021-06-01,2022-02-16,-1
la.paz,apolo,>= 60,F,2021-12-01,2022-02-03,1
la.paz,apolo,>= 60,F,2021-12-01,2022-02-16,-1
la.paz,apolo,>= 60,M,2020-08-01,2021-01-11,3
la.paz,apolo,>= 60,M,2020-11-01,2020-12-28,3
la.paz,apolo,>= 60,M,2020-11-01,2021-01-11,-3
la.paz,apolo,>= 60,M,2021-01-01,2021-02-09,1
la.paz,apolo,>= 60,M,2021-07-01,2021-08-11,1
la.paz,apolo,>= 60,M,2021-11-01,2021-12-06,1
la.paz,apolo,>= 60,M,2021-12-01,2022-01-18,1
la.paz,apolo,>= 60,M,2022-01-01,2022-02-14,1
la.paz,ayo ayo,>= 60,M,2020-08-01,2021-01-11,2
la.paz,ayo ayo,>= 60,M,2020-09-01,2020-12-28,2
la.paz,ayo ayo,>= 60,M,2020-09-01,2021-01-11,-2
la.paz,ayo ayo,>= 60,M,2021-05-01,2021-11-25,1
la.paz,ayo ayo,>= 60,M,2021-06-01,2021-12-26,1
la.paz,ayo ayo,>= 60,M,2021-07-01,2021-12-26,1
la.paz,batallas,20-39,F,2021-09-01,2022-03-05,1
la.paz,batallas,20-39,M,2020-07-01,2021-01-11,1
la.paz,batallas,20-39,M,2020-10-01,2020-12-28,1
la.paz,batallas,20-39,M,2020-12-01,2020-12-28,1
la.paz,batallas,20-39,M,2020-12-01,2021-01-11,-1
la.paz,batallas,40-49,M,2020-07-01,2021-01-11,2
la.paz,batallas,40-49,M,2020-10-01,2020-12-28,1
la.paz,batallas,40-49,M,2020-10-01,2021-01-11,-1
la.paz,batallas,40-49,M,2020-12-01,2020-12-28,1
la.paz,batallas,40-49,M,2020-12-01,2021-01-11,-1
la.paz,batallas,40-49,M,2021-07-01,2022-03-17,1
la.paz,batallas,50-59,M,2020-09-01,2021-01-11,1
la.paz,batallas,50-59,M,2020-12-01,2020-12-28,1
la.paz,batallas,50-59,M,2020-12-01,2021-01-11,-1
la.paz,batallas,>= 60,F,2021-01-01,2022-02-16,1
la.paz,batallas,>= 60,F,2021-06-01,2022-03-17,1
la.paz,batallas,>= 60,M,2020-07-01,2021-01-11,8
la.paz,batallas,>= 60,M,2020-10-01,2020-12-28,5
la.paz,batallas,>= 60,M,2020-10-01,2021-01-11,-5
la.paz,batallas,>= 60,M,2020-12-01,2020-12-28,3
la.paz,batallas,>= 60,M,2020-12-01,2021-01-11,-3
